dt,txns,net_amount,avg_ticket,active_users,active_cards,fraud_count,fraud_rate,online_share,refund_count
2019-02-15,4946,209139.07,42.28,1414,2340,14,0.2831,12.11,237
2019-02-16,4899,211111.17,43.09,1396,2333,15,0.3062,11.64,238
2019-02-17,4998,212205.35,42.46,1400,2378,0,0.0,11.94,258
2019-02-18,4844,218203.31,45.05,1416,2376,0,0.0,11.46,232
2019-02-19,4292,199161.71,46.4,1360,2240,13,0.3029,13.16,183
2019-02-20,4432,193248.08,43.6,1359,2208,0,0.0,12.21,240
2019-02-21,4944,179473.1,36.3,1397,2355,8,0.1618,14.85,229
2019-02-22,4808,207080.12,43.07,1395,2353,12,0.2496,12.04,225
2019-02-23,4755,203824.36,42.87,1389,2298,11,0.2313,12.16,225
2019-02-24,4816,205412.72,42.65,1376,2312,0,0.0,12.71,216
2019-02-25,4991,222351.95,44.55,1396,2350,1,0.02,11.88,273
2019-02-26,4253,200131.69,47.06,1365,2235,4,0.0941,12.65,182
2019-02-27,4318,181235.55,41.97,1371,2237,0,0.0,12.39,227
2019-02-28,4812,199853.16,41.53,1414,2359,6,0.1247,11.8,238
2019-03-01,4708,201044.78,42.7,1392,2292,5,0.1062,12.96,202
2019-03-02,4852,199386.51,41.09,1414,2357,6,0.1237,12.1,246
2019-03-03,4922,209792.25,42.62,1406,2379,0,0.0,12.8,228
2019-03-04,4854,215115.87,44.32,1404,2351,0,0.0,12.63,235
2019-03-05,4338,200221.2,46.16,1373,2209,3,0.0692,12.98,194
2019-03-06,4483,191337.68,42.68,1398,2281,0,0.0,12.54,243
2019-03-07,4866,211685.39,43.5,1383,2350,9,0.185,12.64,230
2019-03-08,4919,203375.34,41.34,1412,2361,19,0.3863,12.77,232
2019-03-09,5013,202386.36,40.37,1420,2397,14,0.2793,11.91,263
2019-03-10,4920,209847.64,42.65,1410,2391,0,0.0,12.85,248
2019-03-11,4906,221619.25,45.17,1428,2435,0,0.0,11.56,226
2019-03-12,4334,198243.43,45.74,1373,2217,14,0.323,12.46,202
2019-03-13,4331,195627.16,45.17,1365,2204,2,0.0462,11.54,229
2019-03-14,4778,203685.11,42.63,1389,2337,13,0.2721,12.18,222
2019-03-15,4935,196304.91,39.78,1390,2342,13,0.2634,11.65,246
2019-03-16,4839,203107.31,41.97,1393,2370,8,0.1653,11.18,233
2019-03-17,4906,210326.63,42.87,1411,2364,0,0.0,12.27,233
2019-03-18,5053,214393.41,42.43,1412,2431,0,0.0,11.32,254
2019-03-19,4352,198924.68,45.71,1366,2251,17,0.3906,12.73,195
2019-03-20,4408,182908.33,41.49,1375,2222,0,0.0,12.75,260
2019-03-21,4985,208597.61,41.85,1400,2363,22,0.4413,12.44,241
2019-03-22,4936,209369.91,42.42,1409,2397,10,0.2026,11.89,252
2019-03-23,4948,209571.23,42.35,1406,2334,9,0.1819,12.39,265
2019-03-24,4765,199595.44,41.89,1390,2331,0,0.0,12.13,204
2019-03-25,4807,220437.15,45.86,1394,2318,3,0.0624,12.71,230
2019-03-26,4375,197749.88,45.2,1370,2231,8,0.1829,12.37,207
2019-03-27,4364,188100.19,43.1,1360,2196,0,0.0,12.6,230
2019-03-28,4751,201883.99,42.49,1416,2321,14,0.2947,12.31,217
2019-03-29,4895,206002.62,42.08,1395,2349,13,0.2656,12.22,230
2019-03-30,4832,201404.14,41.68,1395,2343,13,0.269,12.17,234
2019-03-31,4827,199667.38,41.36,1408,2331,0,0.0,12.14,220
2019-04-01,4843,215211.09,44.44,1398,2343,0,0.0,11.36,251
2019-04-02,4345,199541.37,45.92,1376,2241,13,0.2992,12.91,181
2019-04-03,4374,188820.67,43.17,1381,2236,0,0.0,12.44,223
2019-04-04,4888,214149.54,43.81,1404,2365,15,0.3069,11.89,245
2019-04-05,4752,199952.18,42.08,1387,2324,18,0.3788,12.27,198
2019-04-06,4790,201591.99,42.09,1412,2389,9,0.1879,12.03,204
2019-04-07,4859,201470.76,41.46,1413,2367,0,0.0,12.25,243
2019-04-08,4886,217246.44,44.46,1403,2367,0,0.0,11.32,237
2019-04-09,4331,199353.29,46.03,1376,2230,10,0.2309,13.35,193
2019-04-10,4444,175570.66,39.51,1348,2193,0,0.0,12.71,259
2019-04-11,4791,203909.24,42.56,1400,2335,13,0.2713,11.88,231
2019-04-12,4823,199383.99,41.34,1400,2341,13,0.2695,11.69,235
2019-04-13,4893,210330.5,42.99,1394,2360,5,0.1022,11.91,238
2019-04-14,4686,197869.89,42.23,1396,2295,0,0.0,13.08,209
2019-04-15,4917,227306.08,46.23,1399,2351,0,0.0,11.78,239
2019-04-16,4351,200099.71,45.99,1374,2224,10,0.2298,12.36,187
2019-04-17,4580,191703.1,41.86,1368,2228,0,0.0,13.01,279
2019-04-18,4883,207379.23,42.47,1411,2365,12,0.2458,13.02,228
2019-04-19,4897,200971.9,41.04,1402,2378,9,0.1838,12.17,228
2019-04-20,4985,205018.04,41.13,1402,2361,21,0.4213,12.14,224
2019-04-21,4918,215466.88,43.81,1402,2348,0,0.0,12.02,232
2019-04-22,4928,217829.81,44.2,1409,2363,1,0.0203,12.13,240
2019-04-23,4263,191782.27,44.99,1365,2209,16,0.3753,12.32,183
2019-04-24,4380,185926.12,42.45,1372,2222,0,0.0,12.24,232
2019-04-25,4853,199736.45,41.16,1398,2332,13,0.2679,12.67,252
2019-04-26,4919,202882.33,41.24,1418,2354,14,0.2846,11.75,244
2019-04-27,4854,205311.52,42.3,1396,2331,16,0.3296,13.08,234
2019-04-28,4872,209311.12,42.96,1395,2347,0,0.0,12.71,216
2019-04-29,4797,219503.54,45.76,1396,2365,0,0.0,12.51,203
2019-04-30,4307,203705.8,47.3,1363,2195,10,0.2322,12.96,199
2019-05-01,4426,188729.76,42.64,1376,2237,0,0.0,12.2,250
2019-05-02,4777,199887.18,41.84,1384,2295,16,0.3349,11.99,228
2019-05-03,4766,206058.02,43.24,1395,2323,13,0.2728,11.79,240
2019-05-04,4864,201700.81,41.47,1389,2330,10,0.2056,11.86,248
2019-05-05,4927,212859.19,43.2,1397,2346,0,0.0,11.89,252
2019-05-06,4837,210908.38,43.6,1389,2352,0,0.0,12.8,217
2019-05-07,4261,197304.61,46.3,1368,2209,17,0.399,12.41,173
2019-05-08,4406,189303.97,42.97,1355,2182,0,0.0,12.91,230
2019-05-09,4871,206210.48,42.33,1396,2346,18,0.3695,12.26,226
2019-05-10,4886,203077.37,41.56,1377,2355,12,0.2456,12.22,232
2019-05-11,4812,194615.56,40.44,1401,2347,17,0.3533,12.18,213
2019-05-12,4834,206700.26,42.76,1390,2327,0,0.0,12.45,238
2019-05-13,4841,213181.19,44.04,1398,2385,0,0.0,12.89,227
2019-05-14,4354,205387.4,47.17,1354,2264,8,0.1837,13.44,173
2019-05-15,4302,184422.65,42.87,1361,2181,1,0.0232,13.27,236
2019-05-16,4746,204381.38,43.06,1395,2315,16,0.3371,12.01,211
2019-05-17,4762,195247.83,41.0,1387,2320,13,0.273,11.82,227
2019-05-18,4893,207512.49,42.41,1397,2340,18,0.3679,12.24,239
2019-05-19,4707,192091.62,40.81,1396,2338,0,0.0,12.28,208
2019-05-20,4751,217925.3,45.87,1396,2348,0,0.0,12.67,218
2019-05-21,4281,193688.07,45.24,1361,2187,15,0.3504,13.41,201
2019-05-22,4411,190331.51,43.15,1383,2285,1,0.0227,12.58,230
2019-05-23,4845,206837.05,42.69,1397,2366,17,0.3509,12.47,208
2019-05-24,4920,211013.43,42.89,1407,2374,11,0.2236,12.07,233
2019-05-25,4856,208122.82,42.86,1407,2369,16,0.3295,12.77,223
2019-05-26,4854,198519.9,40.9,1402,2321,0,0.0,12.11,247
2019-05-27,4906,224458.46,45.75,1410,2347,0,0.0,12.6,245
2019-05-28,4272,202171.1,47.32,1377,2244,15,0.3511,13.18,173
2019-05-29,4344,191460.62,44.07,1359,2229,0,0.0,12.25,233
2019-05-30,4987,184816.96,37.06,1396,2369,16,0.3208,14.32,214
2019-05-31,4949,217039.86,43.86,1405,2392,10,0.2021,12.65,251
2019-06-01,4832,202635.55,41.94,1394,2355,8,0.1656,11.51,228
2019-06-02,4831,207790.34,43.01,1388,2340,0,0.0,12.34,228
2019-06-03,4867,227597.63,46.76,1400,2346,0,0.0,12.35,234
2019-06-04,4407,198336.07,45.0,1372,2231,17,0.3857,12.05,202
2019-06-05,4482,195150.09,43.54,1379,2256,0,0.0,12.9,229
2019-06-06,4820,205019.58,42.54,1383,2340,12,0.249,12.55,212
2019-06-07,4892,205372.55,41.98,1392,2349,10,0.2044,11.75,230
2019-06-08,4888,197563.26,40.42,1413,2337,6,0.1227,12.46,236
2019-06-09,4818,203061.91,42.15,1409,2388,0,0.0,12.04,222
2019-06-10,4816,213210.31,44.27,1392,2331,0,0.0,12.67,225
2019-06-11,4324,200460.24,46.36,1357,2206,6,0.1388,12.97,181
2019-06-12,4356,192559.85,44.21,1367,2224,0,0.0,13.2,232
2019-06-13,4830,198293.11,41.05,1391,2311,20,0.4141,12.34,220
2019-06-14,4865,214706.57,44.13,1385,2293,11,0.2261,12.44,236
2019-06-15,4911,202037.46,41.14,1385,2364,12,0.2443,12.48,244
2019-06-16,4855,199267.77,41.04,1395,2340,0,0.0,12.58,234
2019-06-17,4981,222684.86,44.71,1414,2412,0,0.0,12.19,248
2019-06-18,4364,201139.46,46.09,1379,2260,13,0.2979,12.79,179
2019-06-19,4443,191151.36,43.02,1388,2267,0,0.0,13.35,241
2019-06-20,4831,204127.73,42.25,1393,2327,10,0.207,12.59,225
2019-06-21,4922,205195.18,41.69,1395,2356,12,0.2438,12.72,224
2019-06-22,4872,207544.45,42.6,1387,2363,24,0.4926,12.77,218
2019-06-23,4744,217877.13,45.93,1398,2343,2,0.0422,12.58,198
2019-06-24,4908,220403.9,44.91,1394,2339,0,0.0,12.29,224
2019-06-25,4424,202239.05,45.71,1387,2278,13,0.2939,13.0,173
2019-06-26,4589,197283.96,42.99,1368,2237,1,0.0218,12.73,291
2019-06-27,4887,202108.4,41.36,1381,2350,5,0.1023,13.1,241
2019-06-28,4889,201796.46,41.28,1391,2351,19,0.3886,12.09,241
2019-06-29,4844,206496.2,42.63,1396,2344,14,0.289,12.51,243
2019-06-30,4907,201003.66,40.96,1397,2304,0,0.0,12.78,237
2019-07-01,4981,210458.47,42.25,1395,2364,2,0.0402,12.09,246
2019-07-02,4250,193243.47,45.47,1360,2198,9,0.2118,13.65,185
2019-07-03,4420,183763.52,41.58,1366,2221,0,0.0,11.18,272
2019-07-04,4904,178221.83,36.34,1379,2314,7,0.1427,14.6,217
2019-07-05,4939,203448.56,41.19,1401,2374,5,0.1012,12.01,252
2019-07-06,4783,200586.7,41.94,1395,2326,8,0.1673,12.4,215
2019-07-07,4810,197888.39,41.14,1378,2330,0,0.0,12.31,220
2019-07-08,4892,214719.32,43.89,1401,2368,0,0.0,12.39,246
2019-07-09,4419,199867.22,45.23,1363,2227,10,0.2263,12.99,198
2019-07-10,4458,197973.46,44.41,1379,2236,0,0.0,12.81,244
2019-07-11,4921,207809.6,42.23,1399,2355,6,0.1219,11.97,243
2019-07-12,4848,201834.82,41.63,1411,2396,6,0.1238,12.29,224
2019-07-13,4872,204010.8,41.87,1390,2339,1,0.0205,11.86,236
2019-07-14,4920,198865.16,40.42,1400,2365,0,0.0,11.97,241
2019-07-15,4903,215692.96,43.99,1391,2369,0,0.0,12.3,222
2019-07-16,4390,194487.38,44.3,1338,2220,8,0.1822,12.64,186
2019-07-17,4493,192809.22,42.91,1363,2269,0,0.0,12.66,236
2019-07-18,4919,206146.41,41.91,1398,2356,7,0.1423,12.34,229
2019-07-19,4699,192465.66,40.96,1393,2349,12,0.2554,12.41,216
2019-07-20,4959,206166.06,41.57,1406,2374,13,0.2621,12.78,234
2019-07-21,4812,196490.96,40.83,1385,2339,0,0.0,11.95,242
2019-07-22,4913,216321.93,44.03,1423,2385,0,0.0,12.19,228
2019-07-23,4492,209796.18,46.7,1363,2255,18,0.4007,12.6,194
2019-07-24,4451,189371.84,42.55,1370,2223,1,0.0225,12.54,258
2019-07-25,4930,199346.81,40.44,1408,2352,5,0.1014,11.93,248
2019-07-26,4937,205322.71,41.59,1404,2355,14,0.2836,12.01,244
2019-07-27,4839,205851.77,42.54,1386,2316,8,0.1653,12.44,244
2019-07-28,4842,201951.8,41.71,1393,2354,0,0.0,11.54,220
2019-07-29,4880,214970.29,44.05,1402,2353,0,0.0,12.48,219
2019-07-30,4365,204927.66,46.95,1375,2261,16,0.3666,13.2,174
2019-07-31,4358,188215.4,43.19,1356,2221,0,0.0,13.68,238
2019-08-01,4928,205159.39,41.63,1396,2364,12,0.2435,12.76,246
2019-08-02,4940,196741.23,39.83,1403,2384,21,0.4251,12.15,247
2019-08-03,4877,205612.45,42.16,1399,2329,21,0.4306,12.3,245
2019-08-04,4778,204463.37,42.79,1407,2354,0,0.0,12.18,219
2019-08-05,4968,223523.07,44.99,1411,2374,0,0.0,12.88,242
2019-08-06,4481,207690.26,46.35,1377,2226,19,0.424,12.97,204
2019-08-07,4590,199034.08,43.36,1385,2262,0,0.0,12.44,261
2019-08-08,4769,198042.39,41.53,1388,2311,24,0.5033,12.08,233
2019-08-09,4959,199242.8,40.18,1399,2343,12,0.242,12.14,249
2019-08-10,4843,201921.14,41.69,1392,2336,15,0.3097,12.16,228
2019-08-11,4849,205866.18,42.46,1399,2353,0,0.0,12.04,242
2019-08-12,4830,209487.67,43.37,1391,2326,0,0.0,12.05,229
2019-08-13,4309,205383.67,47.66,1361,2240,11,0.2553,12.9,169
2019-08-14,4378,192479.31,43.97,1355,2252,0,0.0,13.04,233
2019-08-15,4831,198010.77,40.99,1386,2319,9,0.1863,12.17,249
2019-08-16,4864,194650.58,40.02,1391,2324,11,0.2262,12.42,241
2019-08-17,4881,202910.49,41.57,1388,2338,9,0.1844,11.96,239
2019-08-18,4733,188744.99,39.88,1391,2320,0,0.0,11.9,225
2019-08-19,4854,217465.69,44.8,1406,2385,0,0.0,12.79,227
2019-08-20,4520,198955.74,44.02,1388,2294,8,0.177,12.04,230
2019-08-21,4516,202257.35,44.79,1347,2219,0,0.0,12.25,275
2019-08-22,4758,198623.14,41.75,1386,2309,9,0.1892,11.85,226
2019-08-23,4845,193444.27,39.93,1394,2313,8,0.1651,12.51,233
2019-08-24,4907,205342.39,41.85,1403,2359,10,0.2038,11.86,256
2019-08-25,4826,192766.05,39.94,1402,2354,1,0.0207,12.14,218
2019-08-26,4850,204249.28,42.11,1385,2317,0,0.0,12.66,228
2019-08-27,4336,192394.41,44.37,1353,2208,11,0.2537,13.51,186
2019-08-28,4379,190945.49,43.6,1380,2238,0,0.0,12.63,227
2019-08-29,4924,208233.59,42.29,1396,2360,10,0.2031,12.04,259
2019-08-30,4866,199719.88,41.04,1400,2340,12,0.2466,12.19,236
2019-08-31,4750,197190.99,41.51,1386,2342,14,0.2947,12.27,224
2019-09-01,4854,195695.62,40.32,1403,2338,0,0.0,12.28,260
2019-09-02,5001,221326.39,44.26,1400,2360,2,0.04,12.66,231
2019-09-03,4340,195488.2,45.04,1369,2219,17,0.3917,12.07,179
2019-09-04,4337,179621.23,41.42,1347,2205,0,0.0,11.9,252
2019-09-05,4996,185971.05,37.22,1398,2365,13,0.2602,14.45,239
2019-09-06,4850,206492.45,42.58,1399,2367,10,0.2062,13.44,213
2019-09-07,4832,206282.63,42.69,1393,2298,10,0.207,12.11,233
2019-09-08,4803,200507.79,41.75,1390,2315,0,0.0,12.53,252
2019-09-09,4899,205103.6,41.87,1409,2347,0,0.0,11.84,250
2019-09-10,4383,193351.36,44.11,1354,2230,10,0.2282,13.07,211
2019-09-11,4413,186637.43,42.29,1374,2230,0,0.0,12.49,260
2019-09-12,4814,206544.82,42.91,1389,2331,6,0.1246,12.67,230
2019-09-13,4915,194407.95,39.55,1401,2341,5,0.1017,12.27,228
2019-09-14,4850,205417.47,42.35,1396,2356,2,0.0412,12.1,235
2019-09-15,4788,201284.4,42.04,1380,2339,0,0.0,12.05,215
2019-09-16,4896,212402.01,43.38,1405,2358,2,0.0408,11.48,239
2019-09-17,4335,199221.73,45.96,1361,2232,8,0.1845,13.03,182
2019-09-18,4351,185962.76,42.74,1369,2253,0,0.0,13.08,226
2019-09-19,4782,195895.19,40.97,1393,2328,3,0.0627,11.88,223
2019-09-20,4805,196721.64,40.94,1382,2286,4,0.0832,12.94,228
2019-09-21,4770,192108.38,40.27,1391,2343,10,0.2096,11.43,203
2019-09-22,4930,213795.51,43.37,1393,2345,0,0.0,12.03,238
2019-09-23,5030,217046.43,43.15,1409,2366,0,0.0,11.69,252
2019-09-24,4284,195541.43,45.64,1359,2179,11,0.2568,11.88,188
2019-09-25,4405,192858.3,43.78,1371,2254,0,0.0,12.58,238
2019-09-26,4742,190769.52,40.23,1382,2333,8,0.1687,11.87,231
2019-09-27,4868,206381.75,42.4,1398,2364,12,0.2465,11.79,232
2019-09-28,4798,208529.89,43.46,1389,2320,9,0.1876,12.17,222
2019-09-29,4860,198679.35,40.88,1391,2315,0,0.0,11.17,231
2019-09-30,4813,214059.03,44.48,1406,2322,0,0.0,11.99,220
2019-10-01,4212,195148.75,46.33,1344,2143,15,0.3561,12.08,195
2019-10-02,4418,189117.83,42.81,1383,2243,0,0.0,12.45,234
2019-10-03,4872,202555.03,41.58,1406,2339,14,0.2874,12.23,230
2019-10-04,4913,205667.41,41.86,1397,2347,14,0.285,12.29,248
2019-10-05,4780,201021.25,42.05,1395,2342,18,0.3766,11.86,224
2019-10-06,4910,203458.7,41.44,1407,2381,0,0.0,12.55,242
2019-10-07,4866,215098.41,44.2,1395,2351,0,0.0,12.66,230
2019-10-08,4248,190430.06,44.83,1362,2228,29,0.6827,12.66,176
2019-10-09,4420,189817.16,42.95,1363,2229,0,0.0,13.08,260
2019-10-10,4867,194531.2,39.97,1380,2360,17,0.3493,12.49,214
2019-10-11,4879,206974.06,42.42,1391,2322,20,0.4099,12.81,234
2019-10-12,4816,200829.21,41.7,1366,2293,21,0.436,11.9,241
2019-10-13,4819,203056.54,42.14,1394,2353,1,0.0208,11.81,225
2019-10-14,4799,213842.42,44.56,1388,2371,0,0.0,12.5,218
2019-10-15,4299,198185.94,46.1,1371,2215,22,0.5117,12.79,174
2019-10-16,4337,189061.65,43.59,1359,2187,0,0.0,12.08,233
2019-10-17,4848,189052.23,39.0,1402,2351,16,0.33,11.94,227
2019-10-18,4892,203044.91,41.51,1392,2359,15,0.3066,11.9,238
2019-10-19,4852,202677.66,41.77,1409,2338,13,0.2679,12.59,237
2019-10-20,4733,204843.69,43.28,1397,2296,0,0.0,12.0,216
2019-10-21,4906,212073.33,43.23,1410,2362,0,0.0,12.29,232
2019-10-22,4269,198935.35,46.6,1355,2184,18,0.4216,12.51,178
2019-10-23,4505,192052.26,42.63,1380,2262,0,0.0,12.5,265
2019-10-24,4759,200955.48,42.23,1386,2316,12,0.2522,12.31,217
2019-10-25,4785,194230.2,40.59,1399,2328,17,0.3553,12.37,214
2019-10-26,4717,194561.94,41.25,1377,2287,10,0.212,13.02,223
2019-10-27,4738,190761.68,40.26,1389,2306,3,0.0633,12.39,227
2019-10-28,4908,208778.15,42.54,1403,2367,0,0.0,12.12,228
2019-10-29,4384,196593.03,44.84,1362,2215,0,0.0,12.64,210
2019-10-30,4377,191544.97,43.76,1364,2239,0,0.0,12.75,235
2019-10-31,4946,199490.2,40.33,1397,2332,0,0.0,13.02,240
2019-11-01,4862,200927.6,41.33,1397,2329,0,0.0,11.93,229
2019-11-02,4867,204469.52,42.01,1390,2341,0,0.0,11.38,251
2019-11-03,4798,200561.06,41.8,1381,2339,0,0.0,11.46,228
2019-11-04,4962,233298.81,47.02,1399,2381,0,0.0,12.03,231
2019-11-05,4353,196557.29,45.15,1375,2223,0,0.0,12.01,195
2019-11-06,4460,189907.58,42.58,1374,2239,0,0.0,12.42,266
2019-11-07,4791,196561.57,41.03,1380,2327,0,0.0,11.94,234
2019-11-08,4897,197162.42,40.26,1398,2350,0,0.0,12.15,232
2019-11-09,4881,207741.12,42.56,1392,2332,0,0.0,12.17,227
2019-11-10,4876,207901.71,42.64,1402,2365,0,0.0,11.94,233
2019-11-11,4834,222448.37,46.02,1389,2334,0,0.0,12.35,210
2019-11-12,4300,196285.83,45.65,1371,2230,0,0.0,11.6,195
2019-11-13,4460,186227.99,41.76,1377,2214,0,0.0,12.35,250
2019-11-14,4855,204669.8,42.16,1396,2378,0,0.0,12.3,245
2019-11-15,4905,210174.99,42.85,1397,2349,0,0.0,12.35,233
2019-11-16,4839,204754.66,42.31,1396,2349,0,0.0,12.21,221
2019-11-17,4854,201917.23,41.6,1397,2329,0,0.0,11.87,254
2019-11-18,4863,206719.22,42.51,1399,2341,0,0.0,12.4,234
2019-11-19,4295,195425.15,45.5,1355,2217,0,0.0,12.22,187
2019-11-20,4352,193659.87,44.5,1383,2232,0,0.0,13.37,216
2019-11-21,4792,196767.17,41.06,1377,2325,0,0.0,12.77,220
2019-11-22,4825,214413.69,44.44,1403,2372,0,0.0,12.5,214
2019-11-23,4831,204439.22,42.32,1399,2332,0,0.0,12.92,239
2019-11-24,4984,192373.81,38.6,1394,2372,0,0.0,15.17,202
2019-11-25,4863,215969.58,44.41,1407,2348,0,0.0,12.36,227
2019-11-26,4341,215120.16,49.56,1374,2234,0,0.0,13.25,187
2019-11-27,4464,202037.15,45.26,1364,2238,0,0.0,12.7,247
2019-11-28,4837,197327.03,40.8,1390,2360,0,0.0,12.8,228
2019-11-29,4815,197530.67,41.02,1389,2347,0,0.0,12.11,221
2019-11-30,4890,203148.46,41.54,1392,2323,0,0.0,11.8,236
2019-12-01,4811,205630.35,42.74,1404,2321,0,0.0,11.76,228
2019-12-02,4831,215468.95,44.6,1403,2339,0,0.0,12.48,228
2019-12-03,4320,199075.08,46.08,1366,2205,0,0.0,13.06,180
2019-12-04,4536,199798.72,44.05,1370,2257,0,0.0,12.57,252
2019-12-05,4680,188084.13,40.19,1378,2317,0,0.0,12.22,204
2019-12-06,4791,200132.66,41.77,1388,2328,0,0.0,11.71,219
2019-12-07,4887,211102.52,43.2,1399,2348,0,0.0,12.07,229
2019-12-08,4827,197959.34,41.01,1402,2358,0,0.0,11.79,225
2019-12-09,5022,219429.31,43.69,1412,2384,0,0.0,12.58,242
2019-12-10,4416,205868.95,46.62,1376,2234,0,0.0,13.02,199
2019-12-11,4336,187355.95,43.21,1362,2193,0,0.0,12.5,236
2019-12-12,4798,200476.64,41.78,1405,2344,0,0.0,12.61,219
2019-12-13,4847,200161.64,41.3,1410,2360,0,0.0,12.13,226
2019-12-14,4959,200791.36,40.49,1402,2368,0,0.0,12.56,264
2019-12-15,4738,201079.9,42.44,1392,2306,0,0.0,12.9,227
2019-12-16,5041,220596.91,43.76,1402,2369,0,0.0,12.3,234
2019-12-17,4296,198216.88,46.14,1348,2222,0,0.0,13.22,180
2019-12-18,4385,191036.12,43.57,1379,2248,0,0.0,12.52,235
2019-12-19,4856,199193.2,41.02,1403,2361,0,0.0,11.66,240
2019-12-20,4865,194135.72,39.9,1394,2315,0,0.0,13.03,257
2019-12-21,4777,197126.27,41.27,1393,2351,0,0.0,12.66,234
2019-12-22,4813,203256.55,42.23,1396,2352,0,0.0,12.53,223
2019-12-23,4933,211330.63,42.84,1394,2361,0,0.0,13.8,235
2019-12-24,4313,193859.21,44.95,1359,2214,0,0.0,12.96,171
2019-12-25,5139,193259.24,37.61,1396,2391,0,0.0,14.77,291
2019-12-26,4879,200994.85,41.2,1394,2336,0,0.0,12.5,227
2019-12-27,4718,193931.44,41.1,1391,2282,0,0.0,12.0,207
2019-12-28,4663,191198.53,41.0,1382,2275,0,0.0,12.35,207
2019-12-29,4749,196542.67,41.39,1390,2302,0,0.0,12.26,225
2019-12-30,4989,208036.44,41.7,1409,2349,0,0.0,12.23,249
2019-12-31,4364,200147.2,45.86,1368,2280,0,0.0,12.9,184
